ID	Description	Length	GC
CP012424.1	Spiroplasma  kunkelii  CR2-3x  plasmid  pSKU205  complete  sequence	20501	24.2036973806
CP012423.1	Spiroplasma  kunkelii  CR2-3x  plasmid  pSKU226  complete  sequence	22558	27.644294707
CP012425.1	Spiroplasma  kunkelii  CR2-3x  plasmid  pSKU76  complete  sequence	7576	21.5021119324
CP010384.1	Enterobacter  hormaechei  subsp.  oharae  strain  34399  complete  genome	4784288	55.3111142139
CP010385.1	Enterobacter  hormaechei  subsp.  oharae  strain  34399  plasmid  p34399-106.698kb  complete  sequence	106698	51.8903822002
CP010386.1	Enterobacter  hormaechei  subsp.  oharae  strain  34399  plasmid  p34399-121.660kb  complete  sequence	121660	51.9875061647
CP010387.1	Enterobacter  hormaechei  subsp.  oharae  strain  34399  plasmid  p34399-43.500kb  complete  sequence	43500	48.3218390805
CP013099.1	Gammaproteobacteria  bacterium  NRL1  complete  genome	3656958	59.3719971627
CP013100.1	Gammaproteobacteria  bacterium  NRL1  plasmid  complete  sequence	106908	52.8903356157
CP013479.1	Pseudomonas  aeruginosa  strain  NHmuc  complete  genome	6213276	66.567073473
CP009031.1	Xanthomonas  citri  subsp.  citri  strain  AW13  complete  genome	5321148	64.7144187683
CP009029.1	Xanthomonas  citri  subsp.  citri  strain  AW13  plasmid  pXCAW19  complete  sequence	18869	63.0717049128
CP009030.1	Xanthomonas  citri  subsp.  citri  strain  AW13  plasmid  pXCAW58  complete  sequence	58317	61.8533189293
CP002167.1	Escherichia  coli  UM146  complete  genome	4993013	50.5806213603
CP002168.1	Escherichia  coli  UM146  plasmid  pUM146  complete  sequence	114550	50.9384548232
CP011176.1	Bordetella  pertussis  strain  F011  complete  genome	4102201	67.7105778093
CP011366.1	Salinicoccus  halodurans  strain  H3B36  complete  genome	2778379	44.5445347809
CP003119.1	Gordonia  polyisoprenivorans  VH2  complete  genome	5669805	67.0188128163
CP003120.1	Gordonia  polyisoprenivorans  VH2  plasmid  p174  complete  sequence	174494	65.7340653547
CP003385.1	Corynebacterium  pseudotuberculosis  P54B96  complete  genome	2337657	52.1852436008
CP019312.1	Tateyamaria  omphalii  strain  DOK1-4  complete  genome	3861636	61.9784982324
CP019313.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-1  complete  sequence	84456	62.3934356351
CP019314.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-2  complete  sequence	78899	62.1541464404
CP019315.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-3  complete  sequence	77607	63.1760021648
CP019316.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-4  complete  sequence	60538	61.7133040404
CP019317.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-5  complete  sequence	54047	57.1225044868
CP019318.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-6  complete  sequence	52013	60.2426316498
CP019319.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-7  complete  sequence	46261	65.2039514926
CP009787.1	Yersinia  rohdei  strain  YRA  complete  genome	4372253	47.0305583872
CP010163.1	Escherichia  coli  strain  H2  complete  genome	4531885	50.8126088813
CP010164.1	Escherichia  coli  strain  H2  plasmid  A  complete  genome	29433	49.6653416233
CP010165.1	Escherichia  coli  strain  H2  plasmid  B  complete  genome	5023	45.3513836353
CP010166.1	Escherichia  coli  strain  H2  plasmid  C  complete  genome	11518	50.5903802744
CP019558.1	Escherichia  coli  strain  207  complete  genome	4706707	50.8140617209
CP019559.1	Escherichia  coli  strain  207  plasmid  unnamed  complete  sequence	277790	45.3256056734
CP019044.1	Nitratireductor  basaltis  strain  RR3-28  complete  genome	3357577	58.590852868
CP009617.1	Vibrio  coralliilyticus  strain  RE98  chromosome  1  complete  sequence	3420228	45.6523658657
CP009618.1	Vibrio  coralliilyticus  strain  RE98  chromosome  2  complete  sequence	1917482	45.3002427141
CP009620.1	Vibrio  coralliilyticus  strain  RE98  plasmid  p319  complete  sequence	319400	50.1938008766
CP009619.1	Vibrio  coralliilyticus  strain  RE98  plasmid  p380  complete  sequence	380714	40.8156779105
CP007535.2	Acinetobacter  baumannii  strain  AC29  complete  genome	3851648	38.9533519159
CP008850.1	Acinetobacter  baumannii  strain  AC29  plasmid  pAC29a  complete  sequence	8737	34.3825111594
CP008851.1	Acinetobacter  baumannii  strain  AC29  plasmid  pAC29b  complete  sequence	74749	34.3456099747
CP012560.1	Klebsiella  pneumoniae  strain  UCLAOXA232KP_Pt0  complete  genome	5312744	57.5011707698
CP000140.1	Parabacteroides  distasonis  ATCC  8503  complete  genome	4811379	45.0595764749
CP016665.1	Neisseria  meningitidis  strain  M09261  complete  genome	2154341	51.8244326223
CP015017.1	Polynucleobacter  asymbioticus  strain  MWH-RechtKol4  complete  genome	2382558	44.658849858
AP012205.1	Synechocystis  sp.  PCC  6803  DNA  complete  genome  strain:  GT-S	3571103	47.7303791014
CP002033.1	Lactobacillus  fermentum  CECT  5716  complete  genome	2100449	51.4132454537
CP009037.1	Xanthomonas  citri  subsp.  citri  strain  AW15  complete  genome	5321141	64.7144851076
CP009035.1	Xanthomonas  citri  subsp.  citri  strain  AW15  plasmid  pXCAW19  complete  sequence	18869	63.0717049128
CP009036.1	Xanthomonas  citri  subsp.  citri  strain  AW15  plasmid  pXCAW58  complete  sequence	58317	61.8533189293
AP014565.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  L-3553  DNA  complete  genome	5051841	52.1550262568
AP014566.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  L-3553  plasmid  pST3553  DNA  complete  genome	132611	53.4133669153
CP012890.1	Lactobacillus  gallinarum  strain  HFD4  complete  genome	2317164	36.8235049397
CP012891.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG01  complete  sequence	28564	33.0310880829
CP012892.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG02  complete  sequence	17981	34.7533507591
CP012893.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG03  complete  sequence	7010	34.4365192582
CP012895.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG05  complete  sequence	2662	39.3313298272
CP012896.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG06  complete  sequence	1401	45.4675231977
CP019626.1	Bacillus  sp.  275  complete  genome	4045581	46.3259788891
CP019627.1	Bacillus  sp.  275  plasmid  unnamed  complete  sequence	6389	43.2462044138
CP012357.1	Spiroplasma  litorale  strain  TN-1  complete  genome	1225519	24.9158927769
CP008998.1	Xanthomonas  citri  subsp.  citri  strain  MN12  complete  genome	5124831	64.8389185907
CP008996.1	Xanthomonas  citri  subsp.  citri  strain  MN12  plasmid  pXAC33  complete  sequence	33703	61.8639290271
CP008997.1	Xanthomonas  citri  subsp.  citri  strain  MN12  plasmid  pXAC64  complete  sequence	63721	61.3424145886
CP001390.1	Geobacter  daltonii  FRC-32  complete  genome	4304501	53.4719820021
CP014774.1	Aeromonas  veronii  strain  AVNIH1  complete  genome	4756751	58.6604596289
CP014775.1	Aeromonas  veronii  strain  AVNIH1  plasmid  pASP-a58  complete  sequence	198307	53.0717523839
CP010961.1	Bordetella  pertussis  strain  H375  complete  genome	4111050	67.7056956252
CP015241.1	Escherichia  coli  strain  2013C-4465  complete  genome	5428937	50.4455292077
CP015242.1	Escherichia  coli  strain  2013C-4465  plasmid  unnamed1  complete  sequence	66029	48.9406170016
CP009088.1	Salmonella  enterica  subsp.  enterica  serovar  Enteritidis  strain  OLF-SE6-00219-16  complete  genome	4677619	52.1704952883
CP011768.1	Bordetella  pertussis  strain  J115  complete  genome	4106397	67.7068486072
CP019164.1	Listeria  monocytogenes  strain  HPB2088  complete  genome	3003994	37.9942170324
CP006682.1	Spiroplasma  apis  B31  complete  genome	1160554	28.3039824084
CP010423.1	Pragia  fontium  strain  24613  complete  genome	4094629	45.3762233404
CP016282.1	Cryobacterium  arcticum  strain  PAMC  27867  chromosome  1  complete  sequence	4174501	68.6003908012
CP016283.1	Cryobacterium  arcticum  strain  PAMC  27867  plasmid  pP27867_1  complete  sequence	117792	62.9176854116
CP016284.1	Cryobacterium  arcticum  strain  PAMC  27867  plasmid  pP27867_2  complete  sequence	58936	63.6571874576
CP013840.1	Streptococcus  pyogenes  strain  MGAS27061  complete  genome	1741348	38.5209044947
CP016514.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  11-004736-1-7  complete  genome	4751447	52.1917638985
CP016515.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  11-004736-1-7  plasmid  p11-004736-1-7_37  complete  sequence	37697	41.1783431042
CP016516.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  11-004736-1-7  plasmid  p11-004736-1-7_99  complete  sequence	98998	49.8959574941
CP009498.1	Endomicrobium  proavitum  strain  Rsa215  complete  genome	1588979	39.3416149616
CP002521.1	Acidovorax  avenae  subsp.  avenae  ATCC  19860  complete  genome	5482170	68.8210143064
CP008744.1	Mycobacterium  bovis  BCG  strain  3281  complete  genome	4410431	65.6473709712
CP019206.1	Salmonella  enterica  subsp.  enterica  serovar  Saintpaul  strain  CFSAN004174  complete  genome	4777591	52.2064990494
CP019207.1	Salmonella  enterica  subsp.  enterica  serovar  Saintpaul  strain  CFSAN004174  plasmid  pCFSAN004174  complete  sequence	81410	50.1007247267
CP015185.1	Corynebacterium  pseudotuberculosis  strain  35  complete  genome	2403502	52.0808803155
CP019769.1	Corynebacterium  pseudotuberculosis  strain  MIC6  complete  genome	2337147	52.184864709
CP019625.1	Listeria  monocytogenes  strain  10-092876-0769  LM12  complete  genome	2929632	38.0108491442
CP020731.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  FM06  complete  genome	1891719	37.976570516
CP020732.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  FM06  plasmid  pLm1  complete  genome	31104	36.0146604938
CP020733.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  FM06  plasmid  pLm2  complete  genome	15285	39.1691200523
CP020734.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  FM06  plasmid  pLm3  complete  genome	8768	35.2303832117
CP010585.1	Escherichia  coli  strain  C41(DE3)  complete  genome	4557511	50.8346770858
CP006851.1	Campylobacter  jejuni  subsp.  jejuni  F38011  complete  genome	1691939	30.470483865
CP005959.1	Corynebacterium  glutamicum  MB001  complete  genome	3079253	54.2093163504
CP012713.1	Fusobacterium  nucleatum  subsp.  animalis  strain  KCOM  1279  complete  genome	2549353	26.9376190743
CP013670.1	Xanthomonas  oryzae  pv.  oryzae  strain  PXO71  complete  genome	4906999	63.7198621805
BA000003.2	Buchnera  aphidicola  str.  APS  (Acyrthosiphon  pisum)  genomic  DNA  complete  sequence	640681	26.3124706367
AP001071.1	Buchnera  aphidicola  str.  APS  (Acyrthosiphon  pisum)  plasmid  pLeu  DNA  complete  sequence	7786	26.7146159774
AP001070.1	Buchnera  aphidicola  str.  APS  (Acyrthosiphon  pisum)  plasmid  pTrp  DNA  complete  sequence	7258	30.6144943511
CP003281.1	Belliella  baltica  DSM  15883  complete  genome	4196595	36.8131306452
CP012044.1	Mycobacterium  abscessus  UC22  complete  genome	5257136	64.0436161438
CP003325.1	Bifidobacterium  asteroides  PRL2011  complete  genome	2167304	60.0535965421
AP014646.1	Pseudomonas  aeruginosa  DNA  complete  genome  strain:  NCGM  1984	6850954	65.9613245104
CP002104.1	Gardnerella  vaginalis  ATCC  14019  complete  genome	1667350	41.3631211203
CP007037.1	Shigella  flexneri  G1663  complete  genome	4594725	50.9314485633
CP007038.1	Shigella  flexneri  G1663  plasmid  pG1663  complete  sequence	222586	45.8564330191
CP019511.1	Sphingomonas  sp.  LM7  complete  genome	4155514	66.2029053446
CP019670.1	Burkholderia  cenocepacia  strain  VC12802  chromosome  1  complete  sequence	6339862	67.024723882
CP019669.1	Burkholderia  cenocepacia  strain  VC12802  chromosome  2  complete  sequence	1055047	67.2145411531
CP015579.1	Tatumella  citrea  strain  DSM  13699  complete  genome	4487466	49.7191065069
CP015580.1	Tatumella  citrea  strain  DSM  13699  plasmid  unnamed  complete  sequence	3786	32.5673534073
AE003849.1	Xylella  fastidiosa  9a5c  complete  genome	2679306	52.6740879914
AE003850.3	Xylella  fastidiosa  9a5c  plasmid  pXF1.3  complete  sequence	1286	55.5209953344
AE003851.1	Xylella  fastidiosa  9a5c  plasmid  pXF51  complete  sequence	51158	49.5680050041
CP001129.1	Streptococcus  equi  subsp.  zooepidemicus  MGCS10565  complete  genome	2024171	41.8396963498
CP013025.1	Escherichia  coli  strain  2009C-3133  complete  genome	5155368	50.7583163801
CP013024.1	Escherichia  coli  strain  2009C-3133  plasmid  unnamed1  complete  sequence	120611	53.1999568862
CP013026.1	Escherichia  coli  strain  2009C-3133  plasmid  unnamed2  complete  sequence	63800	52.1065830721
CP013027.1	Escherichia  coli  strain  2009C-3133  plasmid  unnamed3  complete  sequence	174564	49.5021883092
CP013791.1	Piscirickettsia  salmonis  strain  AY6297B  complete  genome	3187881	39.7250399246
CP013792.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p1PS8  complete  sequence	188268	39.1404805915
CP013793.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p2PS8  complete  sequence	60081	37.3345982923
CP013794.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p3PS8  complete  sequence	33557	40.6234168728
CP013795.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p4PS8  complete  sequence	45766	55.0408600271
CP013511.1	Rhizobium  sp.  N1314  complete  genome	4347393	61.4368427239
CP013512.1	Rhizobium  sp.  N1314  plasmid  pRspN1314a  complete  sequence	162302	61.4225333021
CP013513.1	Rhizobium  sp.  N1314  plasmid  pRspN1314b  complete  sequence	336117	61.1367470256
CP013514.1	Rhizobium  sp.  N1314  plasmid  pRspN1314c  complete  sequence	433217	57.9298596315
CP013515.1	Rhizobium  sp.  N1314  plasmid  pRspN1314d  complete  sequence	488795	61.6467026054
CP013516.1	Rhizobium  sp.  N1314  plasmid  pRspN1314e  complete  sequence	506687	62.0033669701
CP021175.1	Escherichia  coli  strain  5CRE51  complete  genome	5041366	50.7885362816
CP021176.1	Escherichia  coli  strain  5CRE51  plasmid  p5CRE51-MCR-1  complete  sequence	60961	42.3565886386
CP009775.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH32  complete  genome	5515525	57.2823257985
CP009776.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH32  plasmid  pKPC-def  complete  sequence	115320	51.2495664239
CP009777.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH32  plasmid  pKPN-a68  complete  sequence	212192	52.7974664455
CP009778.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH32  plasmid  pKPN-c8b  complete  sequence	15271	53.4739047869
CP021070.1	Mesorhizobium  sp.  WSM1497  complete  genome	6666492	62.5844597128
CP021071.1	Mesorhizobium  sp.  WSM1497  plasmid  pWSM1497  complete  sequence	531629	60.0514644611
CP009096.1	Brucella  suis  strain  ZW046  chromosome  1  complete  sequence	2181422	57.303263651
CP009097.1	Brucella  suis  strain  ZW046  chromosome  2  complete  sequence	1311857	57.3264464038
CP011008.1	Bacillus  simplex  strain  SH-B26  complete  genome	5345500	39.8724721729
CP011009.1	Bacillus  simplex  strain  SH-B26  plasmid  pSHB26  complete  sequence	176219	36.3746247567
CP000440.1	Burkholderia  ambifaria  AMMD  chromosome  1  complete  sequence	3556545	66.8684917525
CP000441.1	Burkholderia  ambifaria  AMMD  chromosome  2  complete  sequence	2646969	66.8080736873
CP000442.1	Burkholderia  ambifaria  AMMD  chromosome  3  complete  sequence	1281472	66.4807346551
CP000443.1	Burkholderia  cepacia  AMMD  plasmid  1  complete  sequence	43581	65.7603083913
AP010935.1	Streptococcus  dysgalactiae  subsp.  equisimilis  GGS_124  DNA  complete  genome	2106340	39.5771337961
CP012022.1	Corynebacterium  pseudotuberculosis  strain  262  complete  genome	2325749	52.1698601182
CP016873.1	Legionella  pneumophila  subsp.  pneumophila  strain  FFI105  complete  genome	3363998	38.3761524234
CP009043.1	Campylobacter  iguaniorum  strain  1485E  complete  genome	1684608	35.8510110364
CP009044.1	Campylobacter  iguaniorum  strain  1485E  plasmid  pCIG1485E  complete  sequence	70030	33.1929173211
CP011286.1	Yersinia  enterocolitica  strain  KNG22703  complete  genome	4581645	46.9873156912
CP011287.1	Yersinia  enterocolitica  strain  KNG22703  plasmid  complete  sequence	69433	44.1850416949
CP014056.1	Grimontia  hollisae  strain  ATCC  33564  chromosome  1  complete  sequence	3215193	49.7335929756
CP014055.1	Grimontia  hollisae  strain  ATCC  33564  chromosome  2  complete  sequence	783080	48.5822649027
CP010284.1	Salmonella  enterica  subsp.  enterica  serovar  Newport  str.  CVM  N1543  complete  genome	4827959	52.2128709047
CP009570.1	Salmonella  enterica  subsp.  enterica  serovar  Newport  str.  CVM  N1543  plasmid  pCVMN1543  complete  sequence	118585	52.0664502256
CP018437.1	Klebsiella  pneumoniae  strain  MNCRE53  complete  genome	5490693	57.1849855747
CP018433.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_1  complete  sequence	15273	53.4734498789
CP018435.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_2  complete  sequence	45289	47.3183333701
CP018436.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_3  complete  sequence	52058	48.1386146222
CP018434.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_4  complete  sequence	208225	52.8793372554
CP021347.1	Acinetobacter  baumannii  strain  B8300  complete  genome	3824908	39.2783826435
CP021348.1	Acinetobacter  baumannii  strain  B8300  plasmid  pB8300  complete  sequence	25150	35.3359840954
CP013863.1	Bordetella  pertussis  strain  J296  complete  genome	4107428	67.7057759746
CP019172.1	Salmonella  enterica  subsp.  enterica  serovar  Saintpaul  strain  CFSAN004175  complete  genome	4777591	52.2064990494
CP019173.1	Salmonella  enterica  subsp.  enterica  serovar  Saintpaul  strain  CFSAN004175  plasmid  pCFSAN004175  complete  sequence	81409	50.1001117813
CP010776.1	Rufibacter  sp.  DG15C  complete  genome	4143738	49.2066342032
FR824043.1	Streptococcus  gallolyticus  subsp.  gallolyticus  ATCC  BAA-2069  complete  chromosome  sequence  strain  ATCC  BAA-2069	2356444	37.6480832984
FR824044.1	Streptococcus  gallolyticus  subsp.  gallolyticus  ATCC  BAA-2069  plasmid  pSGG1  complete  sequence  strain  ATCC  BAA-2069	20765	37.259812184
CP011129.1	Lysobacter  antibioticus  strain  76  complete  genome	5916388	66.820904917
CP003466.1	Alcanivorax  dieselolei  B5  complete  genome	4928223	61.6315657794
CP009285.1	Paenibacillus  borealis  strain  DSM  13188  complete  genome	8156808	51.3892934589
CP001043.1	Burkholderia  phymatum  STM815  chromosome  1  complete  sequence	3479187	63.0264484203
CP001044.1	Burkholderia  phymatum  STM815  chromosome  2  complete  sequence	2697374	62.3282496235
CP001045.1	Burkholderia  phymatum  STM815  plasmid  pBPHY01  complete  sequence	1904893	61.872924096
CP001046.1	Burkholderia  phymatum  STM815  plasmid  pBPHY02  complete  sequence	595108	59.181190641
AP010872.1	Candidatus  Ishikawaella  capsulata  Mpkobe  DNA  complete  genome	745590	30.2167411044
AP010873.1	Candidatus  Ishikawaella  capsulata  Mpkobe  plasmid  pAst  DNA  complete  genome	9139	27.5741328373
CP009907.1	Lactobacillus  helveticus  strain  KLDS1.8701  complete  genome	2096031	36.8966871196
CP009908.1	Lactobacillus  helveticus  strain  KLDS1.8701  plasmid  complete  sequence	10600	34.1037735849
CP002764.1	Lactobacillus  kefiranofaciens  ZW3  complete  genome	2113023	37.6958982463
CP002765.1	Lactobacillus  kefiranofaciens  ZW3  plasmid  pWW1  complete  sequence	194769	33.9828206747
CP002766.1	Lactobacillus  kefiranofaciens  ZW3  plasmid  pWW2  complete  sequence	46296	36.0247105581
CP019791.1	Phycisphaerae  bacterium  ST-NAGAB-D1  complete  genome	4250973	51.9777942603
CP003740.1	Octadecabacter  antarcticus  307  complete  genome	4812600	54.6398828076
CP003741.1	Octadecabacter  antarcticus  307  plasmid  pOA307_63  complete  sequence	62881	52.7917813012
CP018871.1	Acinetobacter  haemolyticus  strain  TJS01  complete  genome	3442728	39.6968915349
CP018872.1	Acinetobacter  haemolyticus  strain  TJS01  plasmid  pAHTJS1  complete  sequence	56602	39.7777463694
CP018873.1	Acinetobacter  haemolyticus  strain  TJS01  plasmid  pAHTJS2  complete  sequence	39508	39.5388275792
CP010226.1	Escherichia  coli  strain  S1  complete  genome	4702107	50.8402297098
CP010227.1	Escherichia  coli  strain  S1  plasmid  A  complete  sequence	5101	50.7155459714
CP009148.1	Burkholderia  mallei  strain  FMH  23344  chromosome  1  complete  sequence	3510187	68.1551723598
CP009147.1	Burkholderia  mallei  strain  FMH  23344  chromosome  2  complete  sequence	2325354	68.9860124523
CP013675.1	Xanthomonas  oryzae  pv.  oryzae  strain  PXO236  complete  genome	4968717	63.7274169569
CP003539.1	Candidatus  Endolissoclinum  faulkneri  L2  complete  genome	1481191	34.1450224853
CP015066.2	Elizabethkingia  anophelis  strain  CSID_3015183684  complete  genome	3931222	35.7648588658
CP011047.1	Cronobacter  sakazakii  strain  ATCC  29544  complete  genome	4511265	56.7134495535
CP011048.1	Cronobacter  sakazakii  strain  ATCC  29544  plasmid  CSK29544_1p  complete  sequence	93905	57.0161333262
CP011049.1	Cronobacter  sakazakii  strain  ATCC  29544  plasmid  CSK29544_2p  complete  sequence	4938	54.8805184285
CP011050.1	Cronobacter  sakazakii  strain  ATCC  29544  plasmid  CSK29544_3p  complete  sequence	53457	50.0701498401
CP012508.1	Piscirickettsia  salmonis  strain  PM32597B1  complete  genome	3186149	39.7263906992
CP012509.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-1  complete  sequence	57431	37.2725531507
CP012510.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-2  complete  sequence	51575	39.0576829859
CP012511.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-3  complete  sequence	181035	38.9156792885
CP012512.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-4  complete  sequence	33488	40.5667701863
CP002805.1	Chlamydophila  psittaci  01DC11  complete  genome	1172197	39.0551246932
CP019839.1	Enterobacter  cloacae  strain  R11  complete  genome	4812230	55.9188775266
CP019840.1	Enterobacter  cloacae  strain  R11  plasmid  pASM1  complete  sequence	85262	52.6271961718
CP019841.1	Enterobacter  cloacae  strain  R11  plasmid  pASM2  complete  sequence	79101	51.0006194612
CP019842.1	Enterobacter  cloacae  strain  R11  plasmid  pASM3  complete  sequence	11748	54.9795709908
CP019843.1	Enterobacter  cloacae  strain  R11  plasmid  pASM4  complete  sequence	4667	51.2320548532
CP015857.1	Lactobacillus  plantarum  strain  LZ227  complete  genome	3131750	44.7060908438
CP015858.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p1  complete  sequence	74177	41.3308707551
CP015860.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p2  complete  sequence	52148	41.8309427015
CP015861.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p3  complete  sequence	35461	39.6125320775
CP015859.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p4  complete  sequence	93544	39.8903189943
CP015862.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p5  complete  sequence	38212	39.8016329949
CP001993.1	Streptococcus  pneumoniae  TCH8431/19A  complete  genome	2088772	39.8354152583
CP006932.1	Candidatus  Hepatoplasma  crinochetorum  Av  complete  genome	657101	22.5303263882
CP013884.1	Bordetella  pertussis  strain  J093  complete  genome	4113750	67.6995685202
CP019624.1	Listeria  monocytogenes  strain  10-092876-1016  LM11  complete  genome	2965658	37.9701907637
CP013989.1	Pseudomonas  aeruginosa  strain  USDA-ARS-USMARC-41639  complete  genome	6364583	66.3947347375
CP015557.1	Streptococcus  suis  strain  DN13  complete  genome	2142184	41.3207268843
CP010106.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  complete  genome	5429688	35.275507543
CP010107.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-1  complete  sequence	7042	29.451860267
CP010108.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-2  complete  sequence	49838	35.9083430314
CP010109.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-3  complete  sequence	71771	34.3718214878
CP010110.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-4  complete  sequence	71646	29.785333445
CP010111.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-5  complete  sequence	253580	33.0834450666
CP010112.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-6  complete  sequence	314883	31.9912475427
CP014015.1	Citrobacter  amalonaticus  strain  FDAARGOS_122  complete  genome	4904610	53.7322641352
CP011374.1	Moraxella  bovoculi  strain  58069  complete  genome	2193308	45.5156320954
CP011375.1	Moraxella  bovoculi  strain  58069  plasmid  complete  sequence	50307	39.8155326297
CP016347.1	Vibrio  natriegens  strain  CCUG  16371  chromosome  1  complete  sequence	3311485	45.1132950927
CP016348.1	Vibrio  natriegens  strain  CCUG  16371  chromosome  2  complete  sequence	1849962	44.7868658924
CP017038.1	Tannerella  sp.  oral  taxon  BU063  complete  genome	2973531	56.4525474932
AP012322.1	Bifidobacterium  angulatum  DSM  20098  =  JCM  7096  DNA  complete  genome	2021974	59.4306356066
CP001721.1	Atopobium  parvulum  DSM  20469  complete  genome	1543805	45.68659902
AE000512.1	Thermotoga  maritima  MSB8  complete  genome	1860725	46.2477260208
FR667691.1	Listeria  monocytogenes  serotype  1-2c  str.  SLCC2372  plasmid  pLM1-2cUG1  complete  sequence	50100	35.4810379242
CP012187.1	Lactobacillus  paracasei  strain  CAUH35  complete  genome	2770411	46.5762300251
CP012188.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed1  complete  sequence	73307	42.942693058
CP012189.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed2  complete  sequence	47712	41.6205566734
CP012190.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed3  complete  sequence	50420	43.0424434748
CP012191.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed4  complete  sequence	31497	42.6739054513
CP000517.1	Lactobacillus  helveticus  DPC  4571  complete  genome	2080931	37.0770102421
CP003876.1	Nocardia  brasiliensis  ATCC  700358  complete  genome	9436348	68.0470771108
CP015003.1	Pseudomonas  aeruginosa  strain  PA11803  complete  genome	7006578	65.9730613147
CP001226.1	Candidatus  Hodgkinia  cicadicola  Dsem  complete  genome	143795	58.3852011544
HE601805.1	Chlamydia  trachomatis  F/SW5  complete  genome	1042743	41.3105626219
CP006608.1	Salmonella  bongori  N268-08  complete  genome	4683551	51.3411511906
CP006609.1	Salmonella  bongori  N268-08  plasmid  RM1  complete  sequence	89986	50.1666925966
CP008878.1	Flavobacterium  psychrophilum  strain  V3-5  complete  genome	2698020	32.3655866154
CP006647.2	Borrelia  miyamotoi  LB-2001  complete  genome	907293	28.7181759365
CP014323.1	Alteromonas  macleodii  strain  D7  complete  genome	4575623	44.442669337
CP000267.1	Rhodoferax  ferrireducens  T118  complete  genome	4712337	59.8793337573
CP000268.1	Rhodoferax  ferrireducens  T118  plasmid1  complete  sequence	257447	54.4104223394
CP013881.1	Bordetella  pertussis  strain  H636  complete  genome	4105336	67.7077588777
