ID	Description	Length	GC
CP007616.1	Bacillus  thuringiensis  serovar  kurstaki  str.  YBT-1520  plasmid  pBMB400  complete  sequence	416210	32.523245477
CP007613.1	Bacillus  thuringiensis  serovar  kurstaki  str.  YBT-1520  plasmid  pBMB69  complete  sequence	69416	34.3162959548
CP007609.1	Bacillus  thuringiensis  serovar  kurstaki  str.  YBT-1520  plasmid  pBMB7921  complete  sequence	7921	32.3317762909
CP007610.1	Bacillus  thuringiensis  serovar  kurstaki  str.  YBT-1520  plasmid  pBMB8240  complete  sequence	8240	29.7330097087
CP007611.1	Bacillus  thuringiensis  serovar  kurstaki  str.  YBT-1520  plasmid  pBMB8513  complete  sequence	8513	30.7882062728
CP007614.1	Bacillus  thuringiensis  serovar  kurstaki  str.  YBT-1520  plasmid  pBMB95  complete  sequence	94637	31.4654944683
CP014652.1	Acinetobacter  sp.  DUT-2  plasmid  unnamed1  complete  sequence	141965	40.2134328884
CP014653.1	Acinetobacter  sp.  DUT-2  plasmid  unnamed2  complete  sequence	50047	36.901312766
CP014654.1	Acinetobacter  sp.  DUT-2  plasmid  unnamed3  complete  sequence	19820	36.8668012109
CP014655.1	Acinetobacter  sp.  DUT-2  plasmid  unnamed4  complete  sequence	11158	35.1138196809
CP014656.1	Acinetobacter  sp.  DUT-2  plasmid  unnamed5  complete  sequence	5511	57.6301941571
CP005487.1	Lactobacillus  casei  LOCK919  plasmid  pLOCK919  complete  sequence	29768	43.9230045687
CP005289.1	Staphylococcus  aureus  Bmb9393  plasmid  pBmb9393  complete  genome	2908	29.401650619
CP002166.1	Xylella  fastidiosa  subsp.  fastidiosa  GB514  plasmid  complete  sequence	26180	49.3353705118
AL646053.1	Ralstonia  solanacearum  GMI1000  megaplasmid  complete  sequence	2094509	66.8662201977
CP017936.1	Klebsiella  pneumoniae  strain  CAV1016  plasmid  pCAV1016-76  complete  sequence	76186	52.6868453522
CP017935.1	Klebsiella  pneumoniae  strain  CAV1016  plasmid  pCAV1016-90  complete  sequence	89621	54.8108144297
CP017937.1	Klebsiella  pneumoniae  strain  CAV1016  plasmid  pKPC_UVA01  complete  sequence	43621	48.2726209853
CP000765.1	Bacillus  cereus  subsp.  cytotoxis  NVH  391-98  plasmid  pBC9801  complete  sequence	7135	30.2592852137
CP018729.1	Xanthomonas  gardneri  strain  JS749-3  plasmid  pJS749-3.1  complete  sequence	211336	59.127645077
CP018730.1	Xanthomonas  gardneri  strain  JS749-3  plasmid  pJS749-3.2  complete  sequence	45952	61.7100452646
CP006251.1	Serratia  plymuthica  4Rx13  plasmid  p75  complete  sequence	75721	48.1702565999
AP011530.1	Deferribacter  desulfuricans  SSM1  plasmid  megaplasmid  pDF308  DNA  complete  genome	308544	24.4636097283
AM412318.1	Clostridium  botulinum  A  str.  ATCC  3502  plasmid  pBOT3502  complete  genome	16344	26.8049437102
CP009860.1	Escherichia  coli  strain  ECONIH1  plasmid  pECO-824  complete  sequence	121385	51.8869712073
CP009861.1	Escherichia  coli  strain  ECONIH1  plasmid  pECO-b75  complete  sequence	47560	44.5584524811
CP009862.1	Escherichia  coli  strain  ECONIH1  plasmid  pKPC-629  complete  sequence	80186	53.964532462
CP017575.1	Bacillus  thuringiensis  strain  SCG04-02  plasmid  PSCG11  complete  sequence	11179	35.5219608194
CP017574.1	Bacillus  thuringiensis  strain  SCG04-02  plasmid  PSCG364  complete  sequence	364037	31.9330177976
CP017576.1	Bacillus  thuringiensis  strain  SCG04-02  plasmid  PSCG5  complete  sequence	5650	32.017699115
CP017573.1	Bacillus  thuringiensis  strain  SCG04-02  plasmid  PSCG61  complete  sequence	61350	33.1458842706
CP019349.1	Lactobacillus  plantarum  strain  KLDS1.0391  plasmid  unnamed1  complete  sequence	10536	38.9047076689
CP019350.1	Lactobacillus  plantarum  strain  KLDS1.0391  plasmid  unnamed2  complete  sequence	3152	37.8807106599
CP019351.1	Lactobacillus  plantarum  strain  KLDS1.0391  plasmid  unnamed3  complete  sequence	10614	39.721123045
CP009017.1	Xanthomonas  citri  subsp.  citri  strain  gd2  plasmid  pXAC33  complete  sequence	33703	61.8698632169
CP009018.1	Xanthomonas  citri  subsp.  citri  strain  gd2  plasmid  pXAC64  complete  sequence	64920	61.3863216266
CP010454.1	Bifidobacterium  longum  strain  BG7  plasmid  pRY68  complete  sequence	2638	66.300227445
CP021469.1	Komagataeibacter  europaeus  strain  SRCM101446  plasmid  pKE1446-2  complete  sequence	37199	59.8430065324
CP003850.1	Acinetobacter  baumannii  BJAB0868  plasmid  p1BJAB0868  complete  sequence	8721	34.3423919275
CP003888.1	Acinetobacter  baumannii  BJAB0868  plasmid  p2BJAB0868  complete  sequence	70167	33.8278678011
CP003908.1	Acinetobacter  baumannii  BJAB0868  plasmid  p3BJAB0868  complete  sequence	20139	47.0927056954
CP015365.1	Acinetobacter  baumannii  strain  3207  plasmid  pAba3207a  complete  sequence	13478	34.0184003561
CP015366.1	Acinetobacter  baumannii  strain  3207  plasmid  pAba3207b  complete  sequence	80546	34.1817098304
CP015940.1	Legionella  pneumophila  strain  C8_S  plasmid  unnamed1  complete  sequence	58092	38.1945878951
CP013925.1	Acinetobacter  baumannii  strain  KBN10P02143  plasmid  pKBN10P02143  complete  sequence	52517	36.4205876192
HG530136.1	Clostridium  tetani  12124569  plasmid  p12124569  complete  sequence	58369	24.0401583032
CP003387.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  798  plasmid  p798_93  complete  sequence	93877	53.1035290859
CP012530.1	Psychrobacter  sp.  P2G3  plasmid  pPspP2G3a  complete  sequence	23861	40.1952977662
CP012531.1	Psychrobacter  sp.  P2G3  plasmid  pPspP2G3b  complete  sequence	11297	36.8150836505
CP012532.1	Psychrobacter  sp.  P2G3  plasmid  pPspP2G3c  complete  sequence	9708	37.2682323857
CP018994.1	Escherichia  coli  strain  Ecol_AZ147  plasmid  pECAZ147_1  complete  sequence	154853	51.5973213306
CP018993.1	Escherichia  coli  strain  Ecol_AZ147  plasmid  pECAZ147_2  complete  sequence	116562	50.5404848922
CP018992.1	Escherichia  coli  strain  Ecol_AZ147  plasmid  pECAZ147_KPC  complete  sequence	110226	53.8058171393
CP014424.1	Staphylococcus  aureus  strain  USA300-SUR17  plasmid  pUSA01-1-SUR17  complete  sequence	3125	28.736
CP014425.1	Staphylococcus  aureus  strain  USA300-SUR17  plasmid  pUSA04-1-SUR17  complete  sequence	27068	30.5305157381
CP009340.1	Bacillus  anthracis  strain  Ohio  ACB  plasmid  1  complete  sequence	181369	32.5149281299
CP009339.1	Bacillus  anthracis  strain  Ohio  ACB  plasmid  2  complete  sequence	94797	33.0527337363
CP013833.1	Escherichia  coli  strain  JJ2434  plasmid  pJJ2434_1  complete  sequence	126302	52.56448829
CP013834.1	Escherichia  coli  strain  JJ2434  plasmid  pJJ2434_2  complete  sequence	62183	50.7341234743
CP001430.1	Blattabacterium  sp.  (Periplaneta  americana)  str.  BPLAN  plasmid  pBPLAN  complete  sequence	3448	28.4512761021
CP014198.2	Escherichia  coli  strain  MRE600  plasmid  pColE1-MRE600  complete  sequence	7057	48.7884370129
CP014199.1	Escherichia  coli  strain  MRE600  plasmid  pMRE600-1  complete  sequence	89107	48.4754284175
CP014200.1	Escherichia  coli  strain  MRE600  plasmid  pMRE600-2  complete  sequence	56887	46.8437428586
CP006813.1	Carnobacterium  inhibens  subsp.  gilichinskyi  strain  WN1359  plasmid  pWNCR12  complete  sequence	12655	36.9893322797
CP006814.1	Carnobacterium  inhibens  subsp.  gilichinskyi  strain  WN1359  plasmid  pWNCR15  complete  sequence	15475	34.6106623586
CP006815.1	Carnobacterium  inhibens  subsp.  gilichinskyi  strain  WN1359  plasmid  pWNCR47  complete  sequence	47067	32.3050120042
CP006816.1	Carnobacterium  inhibens  subsp.  gilichinskyi  strain  WN1359  plasmid  pWNCR64  complete  sequence	64491	34.6187840164
CP006817.1	Carnobacterium  inhibens  subsp.  gilichinskyi  strain  WN1359  plasmid  pWNCR9  complete  sequence	9614	29.6546702725
CP006045.1	Staphylococcus  aureus  CA-347  plasmid  complete  sequence	24653	28.6658824484
CP018185.1	Bacillus  subtilis  strain  KH2  plasmid  complete  sequence	74165	38.0610800243
FQ790215.1	Mycoplasma  mycoides  subsp.  capri  LC  str.  95010  plasmid  complete  genome	1840	29.1847826087
CP011399.1	Listeria  monocytogenes  strain  CFSAN008100  plasmid  pCFSAN008100  complete  sequence	68224	35.6692659475
CP014011.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  RJF999  plasmid  pRJF999  complete  sequence	228907	50.0967641881
CP013017.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  strain  DRC0211  plasmid  pDSK1  complete  sequence	59141	34.4870732656
CP014602.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  strain  DRC0211  plasmid  pDSK2  complete  sequence	57457	35.1027725081
CP014603.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  strain  DRC0211  plasmid  pDSK3  complete  sequence	47426	38.2005650909
CP014604.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  strain  DRC0211  plasmid  pDSK4  complete  sequence	36128	35.083591674
CP018441.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-1  complete  sequence	180027	52.077743894
CP018443.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-2  complete  sequence	50611	51.5144928968
CP018442.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-3  complete  sequence	34374	54.1310292663
CP018445.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-4  complete  sequence	9294	55.1538627071
CP018444.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-5  complete  sequence	5234	49.7325181506
CP018440.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-6  complete  sequence	4510	44.7228381375
CP018446.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-7  complete  sequence	3559	42.4838437763
CP018439.1	Klebsiella  pneumoniae  strain  Kp_Goe_822917  plasmid  pKp_Goe_917-8  complete  sequence	1933	51.3191929643
CP003559.1	Synechococcus  sp.  PCC  6312  plasmid  pSYN6312.01  complete  sequence	23223	46.574516643
CP011643.1	Klebsiella  pneumoniae  strain  CAV1596  plasmid  pCAV1596-2927  complete  sequence	2927	46.5322856167
CP011644.1	Klebsiella  pneumoniae  strain  CAV1596  plasmid  pCAV1596-41  complete  sequence	40939	53.7042917511
CP011645.1	Klebsiella  pneumoniae  strain  CAV1596  plasmid  pKPC_CAV1596-78  complete  sequence	77801	45.4197246822
CP011646.1	Klebsiella  pneumoniae  strain  CAV1596  plasmid  pKPC_CAV1596-97  complete  sequence	96702	53.8334264028
CP020886.1	Xanthomonas  citri  subsp.  citri  strain  TX160149  plasmid  unnamed1  complete  sequence	123557	63.7147227595
CP020887.1	Xanthomonas  citri  subsp.  citri  strain  TX160149  plasmid  unnamed2  complete  sequence	61170	61.5890142227
CP020888.1	Xanthomonas  citri  subsp.  citri  strain  TX160149  plasmid  unnamed3  complete  sequence	48956	61.8146907427
CP009967.1	Bacillus  cereus  E33L  plasmid  pBCO_1  complete  sequence	465970	33.1208017684
CP009966.1	Bacillus  cereus  E33L  plasmid  pBCO_2  complete  sequence	53501	31.945197286
CP009969.1	Bacillus  cereus  E33L  plasmid  pBCO_3  complete  sequence	9146	31.0080909687
CP009970.1	Bacillus  cereus  E33L  plasmid  pBCO_4  complete  sequence	7863	31.5019712578
CP009965.1	Bacillus  cereus  E33L  plasmid  pBCO_5  complete  sequence	4983	30.8248043347
CP002968.1	Escherichia  coli  W  plasmid  pRK1  complete  sequence	102535	49.946847418
CP002969.1	Escherichia  coli  W  plasmid  pRK2  complete  sequence	5360	46.026119403
CP016582.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  SH14-009  plasmid  pSH14-009_2  complete  sequence	2094	55.3486150907
CP016583.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  SH14-009  plasmid  pSH14-009_37  complete  sequence	37697	41.1756903732
CP016584.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  SH14-009  plasmid  pSH14-009_6  complete  sequence	6647	48.5783060027
CP016585.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  SH14-009  plasmid  pSH14-009_99  complete  sequence	99473	51.5185025082
CP011579.1	Enterobacter  cloacae  strain  CAV1411  plasmid  pCAV1411-34  complete  sequence	33610	44.28146385
CP011580.1	Enterobacter  cloacae  strain  CAV1411  plasmid  pKPC_CAV1411  complete  sequence	90452	56.9849201787
FN543503.1	Citrobacter  rodentium  ICC168  plasmid  pCROD1  complete  sequence	54449	47.1615640324
FN543504.1	Citrobacter  rodentium  ICC168  plasmid  pCROD2  complete  sequence	39265	41.7496498154
FN543505.1	Citrobacter  rodentium  ICC168  plasmid  pCROD3  complete  sequence	3910	50.9974424552
CP003536.1	Blattabacterium  sp.  (Blaberus  giganteus)  plasmid  pBGIBA  complete  sequence	3423	30.8793456033
AP012339.1	Phycisphaera  mikurensis  NBRC  102666  plasmid  pPSMK1  DNA  complete  genome	81157	69.9878014219
CP014577.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  RM9437  plasmid  pRM9437  complete  sequence	93930	53.1172149473
CP015446.1	Streptomyces  sp.  S8  plasmid  complete  sequence	72789	70.3650276828
CP013010.1	Enterococcus  faecium  strain  UW7606x64/3  TC1  plasmid  pWCF-TC1  complete  sequence	66496	35.7284648701
CP020328.1	Paenibacillus  larvae  subsp.  pulvifaciens  strain  CCM  38  plasmid  pPLP1  complete  sequence	60855	39.7518691973
CP020329.1	Paenibacillus  larvae  subsp.  pulvifaciens  strain  CCM  38  plasmid  pPLP2.1  complete  sequence	50105	40.1177527193
CP000617.1	Burkholderia  vietnamiensis  G4  plasmid  pBVIE01  complete  sequence	397868	58.2436888616
CP000618.1	Burkholderia  vietnamiensis  G4  plasmid  pBVIE02  complete  sequence	265616	61.7530570448
CP000619.1	Burkholderia  vietnamiensis  G4  plasmid  pBVIE03  complete  sequence	226679	59.8185098752
CP000620.1	Burkholderia  vietnamiensis  G4  plasmid  pBVIE04  complete  sequence	107231	61.0383191428
CP000621.1	Burkholderia  vietnamiensis  G4  plasmid  pBVIE05  complete  sequence	88096	61.6872502724
CP009864.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH29  plasmid  pKPC-e4e  complete  sequence	62589	53.0332806084
CP009865.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH29  plasmid  pKPN-80a  complete  sequence	159360	51.4162901606
FQ958212.1	Legionella  pneumophila  subsp.  pneumophila  str.  Lorraine  plasmid  pLELO  complete  genome	150432	38.089635184
CP002404.1	Ruminococcus  albus  7  plasmid  pRUMAL01  complete  sequence	420706	38.089307022
CP002405.1	Ruminococcus  albus  7  plasmid  pRUMAL02  complete  sequence	352646	44.3699914362
CP002406.1	Ruminococcus  albus  7  plasmid  pRUMAL03  complete  sequence	15907	36.7259696989
CP002407.1	Ruminococcus  albus  7  plasmid  pRUMAL04  complete  sequence	7420	42.8301886792
CP013300.1	Staphylococcus  sp.  AntiMn-1  plasmid  AM1_232  complete  sequence	17052	29.978888107
CP003966.1	Chlamydia  trachomatis  L2/434/Bu(f)  plasmid  pL2/434/Bu(f)  complete  sequence	7499	36.231497533
AE006469.1	Sinorhizobium  meliloti  1021  plasmid  pSymA  complete  sequence	1354226	60.3686533858
CP002860.1	Runella  slithyformis  DSM  19594  plasmid  pRUNSL01  complete  sequence	106999	46.2621145992
CP002861.1	Runella  slithyformis  DSM  19594  plasmid  pRUNSL02  complete  sequence	93527	41.4308167695
CP002862.1	Runella  slithyformis  DSM  19594  plasmid  pRUNSL03  complete  sequence	66926	40.8047694469
CP002863.1	Runella  slithyformis  DSM  19594  plasmid  pRUNSL04  complete  sequence	44754	43.1581534611
CP002864.1	Runella  slithyformis  DSM  19594  plasmid  pRUNSL05  complete  sequence	38784	44.1831683168
CP011513.1	Paenibacillus  peoriae  strain  HS311  plasmid  complete  sequence	213282	39.1111298656
CP003138.1	Pediococcus  claussenii  ATCC  BAA-344  plasmid  pPECL-1  complete  sequence	1815	37.5757575758
CP003139.1	Pediococcus  claussenii  ATCC  BAA-344  plasmid  pPECL-2  complete  sequence	2450	38.8163265306
CP003140.1	Pediococcus  claussenii  ATCC  BAA-344  plasmid  pPECL-3  complete  sequence	17830	37.9584969153
CP003141.1	Pediococcus  claussenii  ATCC  BAA-344  plasmid  pPECL-4  complete  sequence	23136	39.9939488243
CP003142.1	Pediococcus  claussenii  ATCC  BAA-344  plasmid  pPECL-5  complete  sequence	36338	40.6048764379
CP003145.2	Pediococcus  claussenii  ATCC  BAA-344  plasmid  pPECL-8  complete  sequence	33246	41.2320279131
CP012941.1	Ralstonia  solanacearum  strain  UW163  plasmid  pUW163a  complete  sequence	116523	63.0484968633
CP012942.1	Ralstonia  solanacearum  strain  UW163  plasmid  pUW163b  complete  sequence	37782	62.7600444656
CP012940.1	Ralstonia  solanacearum  strain  UW163  plasmid  complete  sequence	1932001	66.7528639996
CP020062.1	Klebsiella  pneumoniae  strain  AR_0117  plasmid  unitig_1  complete  sequence	152697	50.4731592631
CP020063.1	Klebsiella  pneumoniae  strain  AR_0117  plasmid  unitig_2  complete  sequence	109019	49.1574863097
CP020064.1	Klebsiella  pneumoniae  strain  AR_0117  plasmid  unitig_3  complete  sequence	83376	54.0323354443
CP020065.1	Klebsiella  pneumoniae  strain  AR_0117  plasmid  unitig_4  complete  sequence	74540	51.502548967
CP020066.1	Klebsiella  pneumoniae  strain  AR_0117  plasmid  unitig_5  complete  sequence	72663	53.4219616586
CP012852.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid1  complete  sequence	1575724	42.0189068644
CP012853.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid10  complete  sequence	60014	39.1525310761
CP012854.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid11  complete  sequence	48789	40.8391235729
CP012855.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid12  complete  sequence	48504	42.9840837869
CP012856.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid13  complete  sequence	47579	39.2463061435
CP012857.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid14  complete  sequence	40338	38.8269125886
CP012858.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid15  complete  sequence	39667	40.1240325712
CP012859.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid16  complete  sequence	30222	46.7143140758
CP012860.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid2  complete  sequence	858818	41.2841836105
CP012861.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid3  complete  sequence	631941	41.5579935469
CP012862.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid4  complete  sequence	395438	42.0584263526
CP012863.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid5  complete  sequence	357561	41.5059248632
CP012864.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid6  complete  sequence	110330	39.0999728088
CP012865.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid7  complete  sequence	81453	40.7216431562
CP012866.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid8  complete  sequence	81255	40.58088733
CP012867.1	Persicobacter  sp.  JZB09  plasmid  JZB09-Plasmid9  complete  sequence	67516	39.0559274839
CP020902.1	Klebsiella  pneumoniae  strain  K66-45  plasmid  pK66-45-1  complete  sequence	338512	47.8381859432
CP020903.1	Klebsiella  pneumoniae  strain  K66-45  plasmid  pK66-45-2  complete  sequence	200365	52.3923838994
CP020904.1	Klebsiella  pneumoniae  strain  K66-45  plasmid  pK66-45-3  complete  sequence	120533	52.2910738138
CP020905.1	Klebsiella  pneumoniae  strain  K66-45  plasmid  pK66-45-4  complete  sequence	41111	42.7087640777
CP007543.1	Synechocystis  sp.  PCC  6714  plasmid  pSYLA  complete  sequence	108692	44.096161631
CP007544.1	Synechocystis  sp.  PCC  6714  plasmid  pSYLB  complete  sequence	103516	42.9035125005
CP007545.1	Synechocystis  sp.  PCC  6714  plasmid  pSYLC  complete  sequence	41240	46.2124151309
CP015616.1	Acinetobacter  schindleri  strain  ACE  plasmid  p1AsACE  complete  sequence	179461	39.9100640251
CP015617.1	Acinetobacter  schindleri  strain  ACE  plasmid  p2AsACE  complete  sequence	45079	40.2959249318
CP015618.1	Acinetobacter  schindleri  strain  ACE  plasmid  p3AsACE  complete  sequence	14058	37.0678617157
CP015619.1	Acinetobacter  schindleri  strain  ACE  plasmid  p4AsACE  complete  sequence	10218	32.873360736
CP015620.1	Acinetobacter  schindleri  strain  ACE  plasmid  p5AsACE  complete  sequence	10085	36.3906792266
CP015621.1	Acinetobacter  schindleri  strain  ACE  plasmid  p6AsACE  complete  sequence	7943	37.240337404
CP003852.1	Leuconostoc  carnosum  JB16  plasmid  pKLC1  complete  genome	21990	38.0263756253
CP003853.1	Leuconostoc  carnosum  JB16  plasmid  pKLC2  complete  genome	29615	35.4955259159
CP003854.1	Leuconostoc  carnosum  JB16  plasmid  pKLC3  complete  genome	40165	35.2919208266
CP003855.1	Leuconostoc  carnosum  JB16  plasmid  pKLC4  complete  genome	36602	34.9297852576
CP015595.1	Acinetobacter  sp.  NCu2D-2  plasmid  complete  sequence	309964	38.7083661328
CP001394.1	Caldicelulosiruptor  becscii  DSM  6725  plasmid  pATHE01  complete  sequence	8291	38.5357616693
CP001395.1	Caldicelulosiruptor  becscii  DSM  6725  plasmid  pATHE02  complete  sequence	3653	42.9236244183
CP000054.1	Rickettsia  felis  URRWXCal2  plasmid  pRF  complete  sequence	62829	33.5800346974
CP000055.1	Rickettsia  felis  URRWXCal2  plasmid  pRFdelta  complete  sequence	39263	33.1915543896
CP018832.1	Enterococcus  faecium  strain  ISMMS_VRE_9  plasmid  p1_ISMMS_VRE9  complete  sequence	259837	35.3136774208
CP018831.1	Enterococcus  faecium  strain  ISMMS_VRE_9  plasmid  p2_ISMMS_VRE9  complete  sequence	46747	35.2878259567
CP018834.1	Enterococcus  faecium  strain  ISMMS_VRE_9  plasmid  p3_ISMMS_VRE9  complete  sequence	13141	30.6749866829
CP018833.1	Enterococcus  faecium  strain  ISMMS_VRE_9  plasmid  p4_ISMMS_VRE9  complete  sequence	4374	36.8770004572
CP006612.1	Listeria  monocytogenes  strain  J1776  plasmid  complete  sequence	55804	34.9222277973
CP009867.1	Pantoea  sp.  PSNIH2  plasmid  pKPC-56a  complete  sequence	54000	52.4351851852
CP009868.1	Pantoea  sp.  PSNIH2  plasmid  pPSP-100  complete  sequence	165878	52.9063528617
CP009869.1	Pantoea  sp.  PSNIH2  plasmid  pPSP-75c  complete  sequence	378808	51.5226711157
CP009870.1	Pantoea  sp.  PSNIH2  plasmid  pPSP-b98  complete  sequence	23255	55.1494302301
CP009871.1	Pantoea  sp.  PSNIH2  plasmid  pPSP-cd6  complete  sequence	74349	51.4895963631
CP017672.1	Providencia  rettgeri  strain  RB151  plasmid  pRB151-NDM  complete  sequence	108417	42.2230830958
CP017869.1	Campylobacter  coli  strain  MG1116  plasmid  pCCDM116L  complete  sequence	45633	29.0272390595
CP017870.1	Campylobacter  coli  strain  MG1116  plasmid  pCCDM116S  complete  sequence	24874	29.4001768915
AE016878.2	Bacillus  cereus  ATCC  14579  plasmid  pBClin15  complete  sequence	15274	38.025402645
CP015022.1	Escherichia  coli  strain  SRCC  1675  plasmid  pSRCC  1675  complete  sequence	95170	47.7640012609
CP007568.1	Aeromonas  media  WS  plasmid  pWSY  complete  sequence	11276	55.9595601277
CP001505.1	Burkholderia  glumae  BGR1  plasmid  bglu_1p  complete  sequence	133591	60.5931537304
CP001506.1	Burkholderia  glumae  BGR1  plasmid  bglu_2p  complete  sequence	141792	63.2059636651
CP001507.2	Burkholderia  glumae  BGR1  plasmid  bglu_3p  complete  sequence	141067	62.6758915976
CP001508.2	Burkholderia  glumae  BGR1  plasmid  bglu_4p  complete  sequence	134346	62.7089753324
CP003584.1	Enterococcus  faecium  DO  plasmid  1  complete  sequence	36262	36.5120511831
CP003585.1	Enterococcus  faecium  DO  plasmid  2  complete  sequence	66247	34.3819342763
CP003586.1	Enterococcus  faecium  DO  plasmid  3  complete  sequence	251926	35.9712772798
CP003988.1	Streptomyces  sp.  769  plasmid  pSGZL  complete  sequence	237512	68.2605510458
CP012295.1	Pediococcus  damnosus  strain  TMW  2.1536  plasmid  pL21536-1  complete  sequence	7678	38.3302943475
CP012296.1	Pediococcus  damnosus  strain  TMW  2.1536  plasmid  pL21536-2  complete  sequence	40553	43.2914950805
CP005961.1	Pseudomonas  mandelii  JR-1  plasmid  complete  sequence	410512	55.0841388315
AP011171.1	Acetobacter  pasteurianus  IFO  3283-12  plasmid  pAPA12-014  DNA  complete  genome	191411	53.3663164604
AP011172.1	Acetobacter  pasteurianus  IFO  3283-12  plasmid  pAPA12-020  DNA  complete  genome	182940	53.4967748989
AP011173.1	Acetobacter  pasteurianus  IFO  3283-12  plasmid  pAPA12-030  DNA  complete  genome	49961	53.8820279818
AP011174.1	Acetobacter  pasteurianus  IFO  3283-12  plasmid  pAPA12-040  DNA  complete  genome	3204	53.7453183521
AP011175.1	Acetobacter  pasteurianus  IFO  3283-12  plasmid  pAPA12-050  DNA  complete  genome	3035	55.7825370675
AP011176.1	Acetobacter  pasteurianus  IFO  3283-12  plasmid  pAPA12-060  DNA  complete  genome	1815	58.5674931129
CP019989.1	Enterococcus  faecium  isolate  2014-VREF-63  plasmid  p63-1  complete  sequence	287502	35.2014942505
CP019990.1	Enterococcus  faecium  isolate  2014-VREF-63  plasmid  p63-2  complete  sequence	25791	35.1169012446
CP012424.1	Spiroplasma  kunkelii  CR2-3x  plasmid  pSKU205  complete  sequence	20501	24.2036973806
CP012423.1	Spiroplasma  kunkelii  CR2-3x  plasmid  pSKU226  complete  sequence	22558	27.644294707
CP012425.1	Spiroplasma  kunkelii  CR2-3x  plasmid  pSKU76  complete  sequence	7576	21.5021119324
CP010385.1	Enterobacter  hormaechei  subsp.  oharae  strain  34399  plasmid  p34399-106.698kb  complete  sequence	106698	51.8903822002
CP010386.1	Enterobacter  hormaechei  subsp.  oharae  strain  34399  plasmid  p34399-121.660kb  complete  sequence	121660	51.9875061647
CP010387.1	Enterobacter  hormaechei  subsp.  oharae  strain  34399  plasmid  p34399-43.500kb  complete  sequence	43500	48.3218390805
CP013100.1	Gammaproteobacteria  bacterium  NRL1  plasmid  complete  sequence	106908	52.8903356157
CP009029.1	Xanthomonas  citri  subsp.  citri  strain  AW13  plasmid  pXCAW19  complete  sequence	18869	63.0717049128
CP009030.1	Xanthomonas  citri  subsp.  citri  strain  AW13  plasmid  pXCAW58  complete  sequence	58317	61.8533189293
CP002168.1	Escherichia  coli  UM146  plasmid  pUM146  complete  sequence	114550	50.9384548232
CP003120.1	Gordonia  polyisoprenivorans  VH2  plasmid  p174  complete  sequence	174494	65.7340653547
CP019313.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-1  complete  sequence	84456	62.3934356351
CP019314.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-2  complete  sequence	78899	62.1541464404
CP019315.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-3  complete  sequence	77607	63.1760021648
CP019316.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-4  complete  sequence	60538	61.7133040404
